"PRODUCT","DRAW NUMBER","SEQUENCE NUMBER","DRAW DATE","NUMBER DRAWN 1","NUMBER DRAWN 2","NUMBER DRAWN 3","NUMBER DRAWN 4","NUMBER DRAWN 5","NUMBER DRAWN 6","NUMBER DRAWN 7","BONUS NUMBER"
"LOTTO MAX",724,70,"2021-06-22",22,27,34,36,45,46,47,0
"LOTTO MAX",725,0,"2021-06-25",10,13,18,33,36,45,47,22
"LOTTO MAX",725,1,"2021-06-25",2,7,18,33,42,43,44,0
"LOTTO MAX",725,2,"2021-06-25",5,14,18,29,32,40,43,0
"LOTTO MAX",726,0,"2021-06-29",6,17,22,23,32,37,47,13
"LOTTO MAX",726,1,"2021-06-29",1,8,9,27,35,47,49,0
"LOTTO MAX",726,2,"2021-06-29",3,11,28,35,41,47,48,0
"LOTTO MAX",726,3,"2021-06-29",6,7,10,15,16,24,48,0
"LOTTO MAX",726,4,"2021-06-29",8,14,19,34,40,45,46,0
"LOTTO MAX",727,0,"2021-07-02",6,14,35,37,40,43,46,19
"LOTTO MAX",727,1,"2021-07-02",1,2,5,10,13,35,45,0
"LOTTO MAX",727,2,"2021-07-02",1,12,17,18,22,31,38,0
"LOTTO MAX",727,3,"2021-07-02",2,28,29,36,38,44,45,0
"LOTTO MAX",727,4,"2021-07-02",4,6,7,12,34,44,48,0
"LOTTO MAX",727,5,"2021-07-02",4,15,21,27,31,37,40,0
"LOTTO MAX",727,6,"2021-07-02",7,8,10,17,24,37,49,0
"LOTTO MAX",727,7,"2021-07-02",12,18,27,31,44,48,50,0
"LOTTO MAX",728,0,"2021-07-06",10,14,25,26,38,41,50,49
"LOTTO MAX",728,1,"2021-07-06",1,2,3,8,17,22,39,0
"LOTTO MAX",728,2,"2021-07-06",1,3,12,16,38,39,46,0
"LOTTO MAX",728,3,"2021-07-06",1,7,12,14,15,36,46,0
"LOTTO MAX",728,4,"2021-07-06",1,9,15,24,27,31,34,0
"LOTTO MAX",728,5,"2021-07-06",2,3,21,30,31,39,43,0
"LOTTO MAX",728,6,"2021-07-06",4,7,17,19,26,34,39,0
"LOTTO MAX",728,7,"2021-07-06",4,15,17,23,29,38,43,0
"LOTTO MAX",728,8,"2021-07-06",5,7,15,32,38,44,49,0
"LOTTO MAX",728,9,"2021-07-06",6,11,13,28,38,41,45,0
"LOTTO MAX",728,10,"2021-07-06",6,11,17,24,32,41,48,0
"LOTTO MAX",728,11,"2021-07-06",7,8,16,25,32,33,39,0
"LOTTO MAX",728,12,"2021-07-06",16,26,28,30,31,44,48,0
"LOTTO MAX",728,13,"2021-07-06",19,23,24,25,34,44,48,0
"LOTTO MAX",728,14,"2021-07-06",23,28,33,42,46,47,48,0
"LOTTO MAX",729,0,"2021-07-09",11,21,32,33,38,40,44,19
"LOTTO MAX",730,0,"2021-07-13",2,6,12,13,17,36,48,25
"LOTTO MAX",731,0,"2021-07-16",13,17,24,26,33,46,48,27
"LOTTO MAX",732,0,"2021-07-20",2,13,15,19,38,39,46,34
"LOTTO MAX",733,0,"2021-07-23",7,8,13,21,35,38,45,15
"LOTTO MAX",734,0,"2021-07-27",5,12,13,32,36,40,48,49
"LOTTO MAX",735,0,"2021-07-30",4,12,18,19,22,25,44,43
"LOTTO MAX",736,0,"2021-08-03",4,5,9,15,24,36,48,50
"LOTTO MAX",737,0,"2021-08-06",14,15,24,43,44,48,49,47
"LOTTO MAX",738,0,"2021-08-10",14,18,19,32,35,38,41,27
"LOTTO MAX",739,0,"2021-08-13",1,14,17,20,28,32,38,6
"LOTTO MAX",740,0,"2021-08-17",5,16,18,33,37,38,39,35
"LOTTO MAX",741,0,"2021-08-20",2,6,21,31,34,39,45,33
"LOTTO MAX",742,0,"2021-08-24",1,24,26,29,30,45,50,5
"LOTTO MAX",743,0,"2021-08-27",9,10,13,25,41,47,49,36
"LOTTO MAX",744,0,"2021-08-31",3,11,23,26,31,42,50,24
"LOTTO MAX",745,0,"2021-09-03",1,2,4,10,27,33,45,31
"LOTTO MAX",746,0,"2021-09-07",5,8,31,36,41,42,43,39
"LOTTO MAX",747,0,"2021-09-10",11,28,38,40,43,45,48,33
"LOTTO MAX",748,0,"2021-09-14",17,24,27,33,38,41,48,39
"LOTTO MAX",748,1,"2021-09-14",3,6,7,16,21,27,34,0
"LOTTO MAX",748,2,"2021-09-14",6,15,19,26,30,35,47,0
"LOTTO MAX",749,0,"2021-09-17",3,6,10,26,29,35,45,30
"LOTTO MAX",749,1,"2021-09-17",1,5,6,11,12,28,45,0
"LOTTO MAX",749,2,"2021-09-17",2,19,27,35,37,42,46,0
"LOTTO MAX",749,3,"2021-09-17",3,9,10,33,38,40,43,0
"LOTTO MAX",749,4,"2021-09-17",7,8,14,32,38,42,50,0
"LOTTO MAX",750,0,"2021-09-21",4,8,11,14,15,34,45,7
"LOTTO MAX",750,1,"2021-09-21",1,6,12,14,19,38,47,0
"LOTTO MAX",750,2,"2021-09-21",3,10,12,31,34,42,49,0
"LOTTO MAX",750,3,"2021-09-21",4,14,30,36,40,47,49,0
"LOTTO MAX",750,4,"2021-09-21",7,17,19,24,26,35,44,0
"LOTTO MAX",750,5,"2021-09-21",11,13,18,22,34,45,46,0
"LOTTO MAX",750,6,"2021-09-21",15,20,25,29,42,45,47,0
"LOTTO MAX",751,0,"2021-09-24",5,13,28,35,41,49,50,34
"LOTTO MAX",751,1,"2021-09-24",1,2,3,4,23,27,34,0
"LOTTO MAX",751,2,"2021-09-24",2,7,9,17,40,42,43,0
"LOTTO MAX",751,3,"2021-09-24",3,14,32,35,36,39,42,0
"LOTTO MAX",751,4,"2021-09-24",5,6,7,15,24,28,37,0
"LOTTO MAX",751,5,"2021-09-24",7,20,24,25,29,32,48,0
"LOTTO MAX",751,6,"2021-09-24",10,23,25,36,38,42,48,0
"LOTTO MAX",751,7,"2021-09-24",11,13,16,30,31,36,49,0
"LOTTO MAX",751,8,"2021-09-24",26,27,29,34,36,48,50,0
"LOTTO MAX",752,0,"2021-09-28",2,5,8,18,23,31,35,43
"LOTTO MAX",752,1,"2021-09-28",1,14,19,22,31,37,49,0
"LOTTO MAX",752,2,"2021-09-28",2,5,14,24,30,34,35,0
"LOTTO MAX",752,3,"2021-09-28",2,6,19,23,26,34,45,0
"LOTTO MAX",752,4,"2021-09-28",2,7,26,35,46,47,50,0
"LOTTO MAX",752,5,"2021-09-28",3,26,28,41,42,44,46,0
"LOTTO MAX",752,6,"2021-09-28",4,7,20,26,27,42,46,0
"LOTTO MAX",752,7,"2021-09-28",4,8,20,27,29,36,50,0
"LOTTO MAX",752,8,"2021-09-28",4,18,23,32,34,41,42,0
"LOTTO MAX",752,9,"2021-09-28",4,18,29,35,38,42,45,0
"LOTTO MAX",752,10,"2021-09-28",5,6,23,26,30,31,41,0
"LOTTO MAX",752,11,"2021-09-28",6,7,8,13,30,41,49,0
"LOTTO MAX",752,12,"2021-09-28",7,16,20,28,30,39,42,0
"LOTTO MAX",752,13,"2021-09-28",14,15,18,34,36,38,45,0
"LOTTO MAX",753,0,"2021-10-01",4,8,15,39,40,42,48,5
"LOTTO MAX",754,0,"2021-10-05",2,10,18,19,25,42,48,21
"LOTTO MAX",755,0,"2021-10-08",5,16,19,21,23,31,36,46
"LOTTO MAX",756,0,"2021-10-12",7,11,13,30,38,40,43,45
"LOTTO MAX",757,0,"2021-10-15",14,17,20,24,25,38,48,11
"LOTTO MAX",757,1,"2021-10-15",3,6,10,29,36,37,40,0
"LOTTO MAX",757,2,"2021-10-15",3,7,9,16,33,36,50,0
"LOTTO MAX",758,0,"2021-10-19",12,26,28,32,41,43,50,49
"LOTTO MAX",758,1,"2021-10-19",5,9,27,30,37,49,50,0
"LOTTO MAX",758,2,"2021-10-19",7,12,15,34,37,39,42,0
"LOTTO MAX",758,3,"2021-10-19",17,29,30,31,32,44,47,0
"LOTTO MAX",758,4,"2021-10-19",21,32,38,41,43,46,47,0
"LOTTO MAX",759,0,"2021-10-22",2,11,19,33,44,45,47,42
"LOTTO MAX",760,0,"2021-10-26",2,8,10,14,21,36,40,17
"LOTTO MAX",761,0,"2021-10-29",1,5,17,18,38,41,48,13
"LOTTO MAX",762,0,"2021-11-02",7,13,18,30,33,37,41,6
"LOTTO MAX",763,0,"2021-11-05",2,10,11,17,19,32,42,41
"LOTTO MAX",764,0,"2021-11-09",2,8,16,17,19,26,42,41
"LOTTO MAX",765,0,"2021-11-12",4,6,7,10,17,27,44,40
"LOTTO MAX",765,1,"2021-11-12",2,13,31,32,34,40,47,0
"LOTTO MAX",765,2,"2021-11-12",13,30,33,42,45,49,50,0
"LOTTO MAX",766,0,"2021-11-16",5,6,7,17,26,29,42,38
"LOTTO MAX",767,0,"2021-11-19",1,13,14,17,25,28,41,43
"LOTTO MAX",768,0,"2021-11-23",14,17,25,27,31,32,34,20
"LOTTO MAX",769,0,"2021-11-26",9,26,30,35,37,42,50,47
"LOTTO MAX",770,0,"2021-11-30",4,7,8,22,24,30,49,42
"LOTTO MAX",771,0,"2021-12-03",7,18,22,35,37,43,45,44
"LOTTO MAX",771,1,"2021-12-03",2,8,10,11,44,46,50,0
"LOTTO MAX",771,2,"2021-12-03",10,19,31,34,36,38,43,0
"LOTTO MAX",772,0,"2021-12-07",9,16,19,24,27,34,40,7
"LOTTO MAX",772,1,"2021-12-07",1,15,25,30,36,38,47,0
"LOTTO MAX",772,2,"2021-12-07",3,11,20,31,37,43,45,0
"LOTTO MAX",772,3,"2021-12-07",10,16,34,37,40,41,46,0
"LOTTO MAX",772,4,"2021-12-07",12,17,30,32,37,41,45,0
"LOTTO MAX",773,0,"2021-12-10",17,21,27,32,45,46,49,19
"LOTTO MAX",773,1,"2021-12-10",1,3,4,11,12,20,30,0
"LOTTO MAX",773,2,"2021-12-10",2,4,13,26,31,36,47,0
"LOTTO MAX",773,3,"2021-12-10",3,11,21,23,32,33,43,0
"LOTTO MAX",773,4,"2021-12-10",5,14,27,29,33,34,42,0
"LOTTO MAX",773,5,"2021-12-10",10,17,24,25,26,33,41,0
"LOTTO MAX",773,6,"2021-12-10",14,15,20,21,26,27,35,0
"LOTTO MAX",774,0,"2021-12-14",3,21,22,26,28,44,49,34
"LOTTO MAX",774,1,"2021-12-14",1,14,25,26,34,39,49,0
"LOTTO MAX",774,2,"2021-12-14",2,3,9,10,23,37,40,0
"LOTTO MAX",774,3,"2021-12-14",3,5,19,28,33,39,40,0
"LOTTO MAX",774,4,"2021-12-14",4,5,19,26,31,42,45,0
"LOTTO MAX",774,5,"2021-12-14",4,6,14,23,28,29,45,0
"LOTTO MAX",774,6,"2021-12-14",5,9,14,21,30,32,41,0
"LOTTO MAX",774,7,"2021-12-14",12,16,22,23,30,38,49,0
"LOTTO MAX",774,8,"2021-12-14",16,25,29,33,38,43,46,0
"LOTTO MAX",775,0,"2021-12-17",9,14,16,33,39,46,49,38
"LOTTO MAX",775,1,"2021-12-17",1,3,4,7,13,14,19,0
"LOTTO MAX",775,2,"2021-12-17",1,8,10,28,32,33,41,0
"LOTTO MAX",775,3,"2021-12-17",1,11,12,17,21,30,44,0
"LOTTO MAX",775,4,"2021-12-17",2,4,11,16,23,26,42,0
"LOTTO MAX",775,5,"2021-12-17",2,7,18,20,28,30,37,0
"LOTTO MAX",775,6,"2021-12-17",3,7,31,33,39,44,49,0
"LOTTO MAX",775,7,"2021-12-17",3,9,13,18,20,28,32,0
"LOTTO MAX",775,8,"2021-12-17",6,7,12,20,43,47,49,0
"LOTTO MAX",775,9,"2021-12-17",7,21,29,44,46,49,50,0
"LOTTO MAX",775,10,"2021-12-17",12,17,28,36,40,47,48,0
"LOTTO MAX",775,11,"2021-12-17",13,14,22,27,29,43,45,0
"LOTTO MAX",776,0,"2021-12-21",13,23,26,27,28,38,47,36
"LOTTO MAX",777,0,"2021-12-24",3,11,24,25,29,32,42,16
"LOTTO MAX",778,0,"2021-12-28",11,12,21,27,32,43,49,15
"LOTTO MAX",779,0,"2021-12-31",7,25,30,35,38,40,49,27
"LOTTO MAX",780,0,"2022-01-04",7,8,13,20,25,26,48,36
"LOTTO MAX",781,0,"2022-01-07",4,5,31,39,42,45,50,11
"LOTTO MAX",781,1,"2022-01-07",2,12,17,20,30,33,40,0
"LOTTO MAX",781,2,"2022-01-07",4,14,25,28,33,34,41,0
"LOTTO MAX",782,0,"2022-01-11",1,3,24,25,27,36,47,12
"LOTTO MAX",783,0,"2022-01-14",2,4,7,10,14,21,34,26
"LOTTO MAX",784,0,"2022-01-18",2,15,25,28,30,35,38,31
"LOTTO MAX",785,0,"2022-01-21",10,14,21,26,28,36,50,41
"LOTTO MAX",786,0,"2022-01-25",11,13,18,20,23,30,40,37
"LOTTO MAX",787,0,"2022-01-28",3,7,8,10,34,43,47,16
"LOTTO MAX",788,0,"2022-02-01",9,14,24,26,29,39,49,42
"LOTTO MAX",789,0,"2022-02-04",5,15,19,22,37,46,47,1
"LOTTO MAX",790,0,"2022-02-08",16,29,32,34,38,39,47,18
"LOTTO MAX",791,0,"2022-02-11",1,10,12,30,33,34,36,4
"LOTTO MAX",792,0,"2022-02-15",19,26,28,36,40,42,48,6
"LOTTO MAX",793,0,"2022-02-18",2,3,8,11,12,37,49,36
"LOTTO MAX",794,0,"2022-02-22",3,13,26,27,28,36,45,50
"LOTTO MAX",795,0,"2022-02-25",2,4,17,28,35,44,46,5
"LOTTO MAX",796,0,"2022-03-01",5,6,28,36,40,46,50,27
"LOTTO MAX",797,0,"2022-03-04",2,4,14,18,24,46,47,23
"LOTTO MAX",798,0,"2022-03-08",10,12,13,18,25,26,37,39
"LOTTO MAX",799,0,"2022-03-11",5,7,12,22,28,43,47,1
"LOTTO MAX",799,1,"2022-03-11",5,8,9,29,32,47,50,0
"LOTTO MAX",799,2,"2022-03-11",5,10,18,26,34,38,46,0
"LOTTO MAX",800,0,"2022-03-15",3,7,12,17,23,38,40,27
"LOTTO MAX",800,1,"2022-03-15",1,11,29,43,45,48,50,0
"LOTTO MAX",800,2,"2022-03-15",8,19,24,28,29,31,47,0
"LOTTO MAX",800,3,"2022-03-15",10,19,21,34,36,38,47,0
"LOTTO MAX",800,4,"2022-03-15",14,21,30,37,40,44,47,0
"LOTTO MAX",801,0,"2022-03-18",5,7,12,18,26,29,46,25
"LOTTO MAX",801,1,"2022-03-18",1,5,8,24,28,44,45,0
"LOTTO MAX",801,2,"2022-03-18",2,7,12,21,32,46,47,0
"LOTTO MAX",801,3,"2022-03-18",4,19,23,26,36,41,46,0
"LOTTO MAX",801,4,"2022-03-18",11,12,19,23,24,26,47,0
"LOTTO MAX",801,5,"2022-03-18",12,21,25,29,34,37,40,0
"LOTTO MAX",801,6,"2022-03-18",13,15,21,25,26,38,46,0
"LOTTO MAX",802,0,"2022-03-22",14,16,20,26,33,36,48,1
"LOTTO MAX",802,1,"2022-03-22",4,7,17,21,25,27,33,0
"LOTTO MAX",802,2,"2022-03-22",6,8,9,13,17,46,47,0
"LOTTO MAX",802,3,"2022-03-22",6,12,35,38,41,43,49,0
"LOTTO MAX",802,4,"2022-03-22",7,9,12,15,32,33,44,0
"LOTTO MAX",802,5,"2022-03-22",9,14,20,25,39,40,41,0
"LOTTO MAX",802,6,"2022-03-22",9,17,18,30,38,42,50,0
"LOTTO MAX",802,7,"2022-03-22",9,19,21,25,28,43,44,0
"LOTTO MAX",802,8,"2022-03-22",10,17,19,20,25,30,33,0
"LOTTO MAX",803,0,"2022-03-25",3,7,16,18,27,32,37,17
"LOTTO MAX",803,1,"2022-03-25",1,4,10,13,15,26,45,0
"LOTTO MAX",803,2,"2022-03-25",3,5,6,9,11,22,31,0
"LOTTO MAX",803,3,"2022-03-25",3,6,16,27,31,33,42,0
"LOTTO MAX",803,4,"2022-03-25",4,6,27,29,31,32,38,0
"LOTTO MAX",803,5,"2022-03-25",4,14,15,34,37,43,48,0
"LOTTO MAX",803,6,"2022-03-25",6,15,21,26,27,31,35,0
"LOTTO MAX",803,7,"2022-03-25",7,9,18,32,39,41,49,0
"LOTTO MAX",803,8,"2022-03-25",7,16,19,20,26,39,43,0
"LOTTO MAX",803,9,"2022-03-25",9,12,17,24,27,36,38,0
"LOTTO MAX",803,10,"2022-03-25",10,12,21,25,27,34,45,0
"LOTTO MAX",803,11,"2022-03-25",12,21,23,25,37,49,50,0
"LOTTO MAX",803,12,"2022-03-25",12,24,25,28,39,44,50,0
"LOTTO MAX",803,13,"2022-03-25",17,18,26,27,30,31,36,0
"LOTTO MAX",804,0,"2022-03-29",7,17,32,34,39,45,47,42
"LOTTO MAX",804,1,"2022-03-29",1,3,9,11,18,23,26,0
"LOTTO MAX",804,2,"2022-03-29",1,4,9,13,22,25,37,0
"LOTTO MAX",804,3,"2022-03-29",1,4,12,30,36,43,46,0
"LOTTO MAX",804,4,"2022-03-29",1,5,8,18,19,20,47,0
"LOTTO MAX",804,5,"2022-03-29",1,8,16,17,23,25,34,0
"LOTTO MAX",804,6,"2022-03-29",2,3,12,21,30,41,50,0
"LOTTO MAX",804,7,"2022-03-29",2,8,10,19,35,38,41,0
"LOTTO MAX",804,8,"2022-03-29",3,5,13,14,18,23,33,0
"LOTTO MAX",804,9,"2022-03-29",3,5,19,24,25,32,50,0
"LOTTO MAX",804,10,"2022-03-29",3,11,22,23,31,44,45,0
"LOTTO MAX",804,11,"2022-03-29",4,11,25,29,35,38,39,0
"LOTTO MAX",804,12,"2022-03-29",4,14,19,22,30,32,34,0
"LOTTO MAX",804,13,"2022-03-29",4,17,18,29,36,40,43,0
"LOTTO MAX",804,14,"2022-03-29",4,22,25,28,32,41,42,0
"LOTTO MAX",804,15,"2022-03-29",6,7,19,20,26,36,44,0
"LOTTO MAX",804,16,"2022-03-29",6,18,23,32,33,36,46,0
"LOTTO MAX",804,17,"2022-03-29",6,20,21,23,24,31,38,0
"LOTTO MAX",804,18,"2022-03-29",8,16,33,34,36,42,43,0
"LOTTO MAX",804,19,"2022-03-29",9,11,14,20,29,32,36,0
"LOTTO MAX",804,20,"2022-03-29",10,21,23,25,33,36,39,0
"LOTTO MAX",804,21,"2022-03-29",10,25,32,36,37,43,47,0
"LOTTO MAX",804,22,"2022-03-29",11,15,18,20,23,24,25,0
"LOTTO MAX",804,23,"2022-03-29",12,15,22,23,30,31,49,0
"LOTTO MAX",804,24,"2022-03-29",12,19,20,21,42,44,49,0
"LOTTO MAX",804,25,"2022-03-29",12,20,26,35,40,45,48,0
"LOTTO MAX",804,26,"2022-03-29",13,16,21,24,26,32,39,0
"LOTTO MAX",804,27,"2022-03-29",17,23,32,33,34,35,42,0
"LOTTO MAX",805,0,"2022-04-01",7,10,18,29,38,43,50,41
"LOTTO MAX",805,1,"2022-04-01",1,3,15,16,22,31,38,0
"LOTTO MAX",805,2,"2022-04-01",1,5,9,22,23,44,46,0
"LOTTO MAX",805,3,"2022-04-01",1,6,21,23,31,35,43,0
"LOTTO MAX",805,4,"2022-04-01",2,4,7,12,25,26,31,0
"LOTTO MAX",805,5,"2022-04-01",2,4,9,22,25,34,49,0
"LOTTO MAX",805,6,"2022-04-01",2,12,14,22,34,38,47,0
"LOTTO MAX",805,7,"2022-04-01",3,22,23,28,35,36,38,0
"LOTTO MAX",805,8,"2022-04-01",4,5,6,14,20,38,41,0
"LOTTO MAX",805,9,"2022-04-01",4,5,10,11,34,48,50,0
"LOTTO MAX",805,10,"2022-04-01",4,9,10,19,26,28,38,0
"LOTTO MAX",805,11,"2022-04-01",4,11,29,37,41,42,45,0
"LOTTO MAX",805,12,"2022-04-01",4,12,13,37,48,49,50,0
"LOTTO MAX",805,13,"2022-04-01",5,6,13,15,16,19,27,0
"LOTTO MAX",805,14,"2022-04-01",5,6,23,38,41,47,48,0
"LOTTO MAX",805,15,"2022-04-01",5,7,10,11,21,34,43,0
"LOTTO MAX",805,16,"2022-04-01",5,12,20,33,35,40,47,0
"LOTTO MAX",805,17,"2022-04-01",6,8,10,15,16,40,47,0
"LOTTO MAX",805,18,"2022-04-01",6,9,11,12,17,19,39,0
"LOTTO MAX",805,19,"2022-04-01",6,10,12,21,22,40,50,0
"LOTTO MAX",805,20,"2022-04-01",6,10,19,20,22,23,27,0
"LOTTO MAX",805,21,"2022-04-01",6,17,22,23,24,31,46,0
"LOTTO MAX",805,22,"2022-04-01",7,11,32,35,39,43,45,0
"LOTTO MAX",805,23,"2022-04-01",7,17,20,33,41,45,49,0
"LOTTO MAX",805,24,"2022-04-01",8,9,19,20,23,30,47,0
"LOTTO MAX",805,25,"2022-04-01",8,20,25,31,34,48,49,0
"LOTTO MAX",805,26,"2022-04-01",9,12,16,19,25,29,33,0
"LOTTO MAX",805,27,"2022-04-01",9,18,19,21,30,31,44,0
"LOTTO MAX",805,28,"2022-04-01",10,17,22,28,36,37,47,0
"LOTTO MAX",805,29,"2022-04-01",11,12,13,20,21,30,47,0
"LOTTO MAX",805,30,"2022-04-01",11,12,14,17,19,34,49,0
"LOTTO MAX",805,31,"2022-04-01",11,12,14,18,26,30,44,0
"LOTTO MAX",805,32,"2022-04-01",12,19,33,34,35,44,47,0
"LOTTO MAX",805,33,"2022-04-01",12,29,32,35,37,38,41,0
"LOTTO MAX",805,34,"2022-04-01",13,15,25,28,30,40,41,0
"LOTTO MAX",805,35,"2022-04-01",14,16,21,23,26,28,47,0
"LOTTO MAX",805,36,"2022-04-01",15,35,39,40,46,47,50,0
"LOTTO MAX",805,37,"2022-04-01",16,32,36,37,38,45,48,0
"LOTTO MAX",805,38,"2022-04-01",17,19,20,28,29,36,41,0
"LOTTO MAX",805,39,"2022-04-01",24,26,33,35,42,43,44,0
"LOTTO MAX",805,40,"2022-04-01",26,30,38,43,45,49,50,0
"LOTTO MAX",806,0,"2022-04-05",14,24,34,39,43,48,50,20
"LOTTO MAX",807,0,"2022-04-08",1,2,14,15,21,26,29,4
"LOTTO MAX",808,0,"2022-04-12",3,5,7,19,32,34,50,25
"LOTTO MAX",808,1,"2022-04-12",5,10,14,33,42,46,48,0
"LOTTO MAX",808,2,"2022-04-12",11,14,20,21,23,30,46,0
"LOTTO MAX",808,3,"2022-04-12",13,14,19,21,35,40,50,0
"LOTTO MAX",809,0,"2022-04-15",1,6,18,21,30,32,37,35
"LOTTO MAX",809,1,"2022-04-15",2,4,11,13,16,46,50,0
"LOTTO MAX",809,2,"2022-04-15",3,10,14,20,30,40,41,0
"LOTTO MAX",809,3,"2022-04-15",3,15,18,27,29,42,49,0
"LOTTO MAX",809,4,"2022-04-15",5,25,31,33,46,47,48,0
"LOTTO MAX",809,5,"2022-04-15",6,20,21,24,27,30,49,0
"LOTTO MAX",809,6,"2022-04-15",7,8,23,28,31,41,45,0
"LOTTO MAX",809,7,"2022-04-15",12,17,26,32,36,42,44,0
"LOTTO MAX",809,8,"2022-04-15",19,22,24,25,27,28,35,0
"LOTTO MAX",810,0,"2022-04-19",1,6,10,27,42,45,50,43
"LOTTO MAX",810,1,"2022-04-19",2,4,5,14,25,41,43,0
"LOTTO MAX",810,2,"2022-04-19",2,6,7,18,19,24,27,0
"LOTTO MAX",810,3,"2022-04-19",2,8,10,11,12,39,48,0
"LOTTO MAX",810,4,"2022-04-19",2,11,13,23,26,27,32,0
"LOTTO MAX",810,5,"2022-04-19",3,6,10,40,45,47,49,0
"LOTTO MAX",810,6,"2022-04-19",3,10,17,25,41,44,45,0
"LOTTO MAX",810,7,"2022-04-19",4,10,24,30,45,47,50,0
"LOTTO MAX",810,8,"2022-04-19",8,13,15,23,36,39,47,0
"LOTTO MAX",810,9,"2022-04-19",9,15,22,27,37,41,48,0
"LOTTO MAX",810,10,"2022-04-19",13,22,29,35,43,46,49,0
"LOTTO MAX",811,0,"2022-04-22",13,14,23,30,34,36,42,33
"LOTTO MAX",812,0,"2022-04-26",3,10,15,31,35,38,42,22
"LOTTO MAX",813,0,"2022-04-29",8,9,19,32,37,46,48,45
"LOTTO MAX",814,0,"2022-05-03",6,11,22,24,27,29,33,31
"LOTTO MAX",815,0,"2022-05-06",3,6,11,18,19,28,41,26
"LOTTO MAX",816,0,"2022-05-10",6,15,18,19,20,27,28,24
"LOTTO MAX",816,1,"2022-05-10",9,26,33,37,38,39,42,0
"LOTTO MAX",816,2,"2022-05-10",12,19,20,21,28,30,47,0
"LOTTO MAX",817,0,"2022-05-13",2,22,37,38,39,42,47,30
"LOTTO MAX",817,1,"2022-05-13",1,4,7,8,12,14,50,0
"LOTTO MAX",817,2,"2022-05-13",1,11,12,22,30,44,50,0
"LOTTO MAX",817,3,"2022-05-13",2,4,14,24,28,29,40,0
"LOTTO MAX",817,4,"2022-05-13",8,17,22,24,32,33,42,0
"LOTTO MAX",818,0,"2022-05-17",10,35,38,40,45,47,48,23
"LOTTO MAX",818,1,"2022-05-17",2,4,23,25,27,34,37,0
"LOTTO MAX",818,2,"2022-05-17",2,8,36,40,41,44,46,0
"LOTTO MAX",818,3,"2022-05-17",4,7,8,12,20,36,40,0
"LOTTO MAX",818,4,"2022-05-17",4,7,8,17,30,39,45,0
"LOTTO MAX",818,5,"2022-05-17",5,17,22,25,38,43,50,0
"LOTTO MAX",818,6,"2022-05-17",7,13,21,42,43,44,49,0
"LOTTO MAX",818,7,"2022-05-17",13,14,17,21,31,36,50,0
"LOTTO MAX",818,8,"2022-05-17",20,26,32,34,43,44,45,0
"LOTTO MAX",819,0,"2022-05-20",5,6,20,29,42,44,47,14
"LOTTO MAX",819,1,"2022-05-20",1,17,18,20,44,47,49,0
"LOTTO MAX",819,2,"2022-05-20",2,4,15,19,28,42,48,0
"LOTTO MAX",819,3,"2022-05-20",2,5,8,19,21,31,35,0
"LOTTO MAX",819,4,"2022-05-20",3,8,9,21,29,34,40,0
"LOTTO MAX",819,5,"2022-05-20",4,9,23,32,39,41,49,0
"LOTTO MAX",819,6,"2022-05-20",4,13,14,18,22,24,32,0
"LOTTO MAX",819,7,"2022-05-20",5,8,10,33,35,36,43,0
"LOTTO MAX",819,8,"2022-05-20",5,8,25,28,40,44,47,0
"LOTTO MAX",819,9,"2022-05-20",5,11,13,15,20,37,41,0
"LOTTO MAX",819,10,"2022-05-20",5,15,20,30,36,48,50,0
"LOTTO MAX",819,11,"2022-05-20",8,10,19,24,27,34,44,0
"LOTTO MAX",819,12,"2022-05-20",8,23,34,41,42,44,46,0
"LOTTO MAX",819,13,"2022-05-20",17,19,20,24,26,38,40,0
"LOTTO MAX",820,0,"2022-05-24",12,26,30,31,35,39,45,22
"LOTTO MAX",820,1,"2022-05-24",1,3,11,23,30,35,45,0
"LOTTO MAX",820,2,"2022-05-24",1,4,10,14,16,35,39,0
"LOTTO MAX",820,3,"2022-05-24",1,6,17,19,21,29,33,0
"LOTTO MAX",820,4,"2022-05-24",1,12,25,31,32,34,50,0
"LOTTO MAX",820,5,"2022-05-24",1,13,21,27,33,38,50,0
"LOTTO MAX",820,6,"2022-05-24",2,4,7,12,35,46,49,0
"LOTTO MAX",820,7,"2022-05-24",2,6,10,35,38,42,50,0
"LOTTO MAX",820,8,"2022-05-24",2,10,24,29,34,39,45,0
"LOTTO MAX",820,9,"2022-05-24",2,19,23,25,42,44,45,0
"LOTTO MAX",820,10,"2022-05-24",3,10,14,25,27,38,46,0
"LOTTO MAX",820,11,"2022-05-24",4,13,19,24,36,37,42,0
"LOTTO MAX",820,12,"2022-05-24",5,6,18,20,36,39,45,0
"LOTTO MAX",820,13,"2022-05-24",5,21,24,38,45,47,50,0
"LOTTO MAX",820,14,"2022-05-24",6,7,14,17,19,35,46,0
"LOTTO MAX",820,15,"2022-05-24",6,15,17,23,34,42,45,0
"LOTTO MAX",821,0,"2022-05-27",4,9,21,22,27,31,34,5
"LOTTO MAX",821,1,"2022-05-27",1,9,10,18,32,38,47,0
"LOTTO MAX",821,2,"2022-05-27",1,11,14,16,31,44,46,0
